No. of LOC, Occurrences
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/lib/tar/TarFileInputStream.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/lib/tar/TarGenerator.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/persist/LockFile.java,2
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/persist/Logger.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/JDBCBench.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestBench.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestKarl.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestLobs.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestMultiInsert.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestMultipleConnections.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestOdbcTypes.java,36
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestSqlPersistent.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestTypeConversion.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestUpdatableResultSets.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/test/TestUtil.java,2
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/util/DatabaseManagerCommon.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/util/DatabaseManagerSwing.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/util/TransferDb.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/util/TransferSQLText.java,1
hsqldb-2/hsqldb-2.0.0/hsqldb/src/org/hsqldb/util/preprocessor/Document.java,1
htmlunit-2/htmlunit-2.8/src/main/java/com/gargoylesoftware/htmlunit/DefaultPageCreator.java,1
htmlunit-2/htmlunit-2.8/src/main/java/com/gargoylesoftware/htmlunit/javascript/JavaScriptEngine.java,1
htmlunit-2/htmlunit-2.8/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/css/CSSStyleSheet.java,1
htmlunit-2/htmlunit-2.8/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/html/HTMLElement.java,1
htmlunit-2/htmlunit-2.8/src/main/java/com/gargoylesoftware/htmlunit/javascript/host/xml/XMLHttpRequest.java,1
htmlunit-2/htmlunit-2.8/src/test/java/com/gargoylesoftware/htmlunit/WebClientWaitForBackgroundJobsTest.java,1
htmlunit-2/htmlunit-2.8/src/test/java/com/gargoylesoftware/htmlunit/WebTestCase.java,1
htmlunit-2/htmlunit-2.8/src/test/java/com/gargoylesoftware/htmlunit/javascript/background/JavaScriptJobManagerMinimalTest.java,1
htmlunit-2/htmlunit-2.8/src/test/java/com/gargoylesoftware/htmlunit/javascript/host/xml/XMLHttpRequestTest.java,1
htmlunit-2/htmlunit-2.8/src/test/java/com/gargoylesoftware/htmlunit/libraries/LibraryDependencyTest.java,1
htmlunit-2/htmlunit-2.8/src/test/java/com/gargoylesoftware/htmlunit/source/SVN.java,1
iText-src-5/src/core/com/itextpdf/text/Jpeg2000.java,1
iText-src-5/src/core/com/itextpdf/text/error_messages/MessageLocalization.java,1
iText-src-5/src/core/com/itextpdf/text/pdf/IntHashtable.java,1
iText-src-5/src/core/com/itextpdf/text/pdf/PdfReader.java,5
iText-src-5/src/core/com/itextpdf/text/pdf/Pfm2afm.java,1
iText-src-5/src/core/com/itextpdf/text/pdf/codec/Base64.java,1
iText-src-5/src/core/com/itextpdf/text/pdf/codec/JBIG2Image.java,1
iText-src-5/src/core/com/itextpdf/text/pdf/hyphenation/SimplePatternParser.java,1
iText-src-5/src/rups/com/itextpdf/rups/view/icons/IconFetcher.java,1
iText-src-5/src/rups/com/itextpdf/rups/view/itext/PagesTable.java,1
iText-src-5/src/rups/com/itextpdf/rups/view/itext/XRefTable.java,2
iText-src-5/src/rups/com/itextpdf/rups/view/models/DictionaryTableModel.java,2
informa-0/informa-0.7.0-alpha2/src/de/nava/informa/impl/hibernate/Category.java,1
informa-0/informa-0.7.0-alpha2/src/de/nava/informa/impl/hibernate/Cloud.java,1
informa-0/informa-0.7.0-alpha2/src/de/nava/informa/impl/hibernate/Image.java,1
informa-0/informa-0.7.0-alpha2/src/de/nava/informa/impl/hibernate/ItemGuid.java,1
informa-0/informa-0.7.0-alpha2/src/de/nava/informa/impl/hibernate/ItemSource.java,1
informa-0/informa-0.7.0-alpha2/src/de/nava/informa/utils/PersistChanGrpMgr.java,3
informa-0/informa-0.7.0-alpha2/src/de/nava/informa/utils/PersistChanGrpMgrTask.java,1
informa-0/informa-0.7.0-alpha2/src/de/nava/informa/utils/manager/PersistenceManagerConfig.java,1
informa-0/informa-0.7.0-alpha2/test/src/de/nava/informa/impl/hibernate/TestInformaPersistence.java,1
informa-0/informa-0.7.0-alpha2/test/src/de/nava/informa/utils/manager/TestAbstractPersistenceManager.java,1
informa-0/informa-0.7.0-alpha2/test/src/de/nava/informa/utils/poller/TestPollerWorkerThread.java,1
ivatagroupware-src-0/ivatagroupware-src-0.11.3/webmail/src/java/com/ivata/groupware/business/mail/struts/MailSetupAction.java,1
jFin_DateMath_R1_0_1_src/src/main/java/org/jfin/date/holiday/HolidayCalendarSet.java,2
jFin_DateMath_R1_0_1_src/src/main/java/org/jfin/date/holiday/financialcalendarimpl/InfoFileEntry.java,2
jOggPlayer114s/src/kiwi/ui/DataField.java,1
jOggPlayer114s/src/kiwi/ui/ToolTipManager.java,1
jag-6/jag-6.1/src/com/finalist/jag/uml/JagUMLProfile.java,1
jag-6/jag-6.1/src/com/finalist/jag/util/FileUtils.java,1
jag-6/jag-6.1/src/com/finalist/jag/util/TemplateString.java,1
jag-6/jag-6.1/src/com/finalist/jaggenerator/ConnectDialog.java,1
jag-6/jag-6.1/src/com/finalist/jaggenerator/modules/RelationPanel.java,1
james-2/src/java/org/apache/james/core/MimeMessageInputStreamSource.java,1
james-2/src/java/org/apache/james/mailrepository/JDBCMailRepository.java,2
james-2/src/java/org/apache/james/nntpserver/NNTPHandler.java,2
james-2/src/java/org/apache/james/smtpserver/SMTPHandler.java,1
james-2/src/java/org/apache/james/transport/matchers/RecipientIsRegex.java,1
james-2/src/java/org/apache/james/userrepository/UsersLDAPRepository.java,1
james-2/src/java/org/apache/james/util/JDBCUtil.java,2
james-2/src/java/org/apache/james/util/SynchronizedDateFormat.java,1
jasperreports-3/jasperreports-3.7.4/demo/samples/openflashchart/src/net/sf/jasperreports/components/ofc/ChartNoPdfHandler.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/components/barcode4j/BarcodeVerifier.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/JRGenericElementType.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/JRPropertiesMap.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/component/ComponentKey.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/design/JRJdtCompiler.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/export/FontKey.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/export/JRPdfExporter.java,2
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/query/JRHibernateQueryExecuter.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/util/FileBufferedOutputStream.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/util/JRSaver.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/util/JRXmlUtils.java,3
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/util/Pair.java,1
jasperreports-3/jasperreports-3.7.4/src/net/sf/jasperreports/engine/xml/JRXmlTemplateWriter.java,1
javacc-5/javacc/src/org/javacc/parser/ParseEngine.java,1
javacc-5/javacc/src/org/javacc/parser/Semanticize.java,1
jboss-5/jboss-5.1.0.GA-src/adminclient/src/main/java/org/jboss/adminclient/AdminClientMain.java,1
jboss-5/jboss-5.1.0.GA-src/aspects/src/main/org/jboss/aspects/versioned/DistributedListState.java,1
jboss-5/jboss-5.1.0.GA-src/cluster/src/examples/org/jboss/mq/il/ha/examples/HAJMSClient.java,1
jboss-5/jboss-5.1.0.GA-src/cluster/src/main/org/jboss/ejb/plugins/CleanShutdownInterceptor.java,1
jboss-5/jboss-5.1.0.GA-src/cluster/src/main/org/jboss/ha/framework/server/ClusterFileTransfer.java,1
jboss-5/jboss-5.1.0.GA-src/cluster/src/main/org/jboss/ha/framework/server/DistributedReplicantManagerImpl.java,2
jboss-5/jboss-5.1.0.GA-src/cluster/src/main/org/jboss/ha/framework/server/util/DistributedTimedCachePolicy.java,1
jboss-5/jboss-5.1.0.GA-src/cluster/src/main/org/jboss/ha/hasessionstate/server/HASessionStateImpl.java,1
jboss-5/jboss-5.1.0.GA-src/cluster/src/main/org/jboss/profileservice/cluster/repository/DefaultRepositoryClusteringHandler.java,1
jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/adapter/jdbc/local/LocalManagedConnectionFactory.java,2
jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/adapter/jdbc/vendor/MSSQLValidConnectionChecker.java,1
jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/adapter/jdbc/vendor/OracleValidConnectionChecker.java,1
jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/adapter/jdbc/xa/XAManagedConnectionFactory.java,1
jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/adapter/jms/inflow/dlq/AbstractDLQHandler.java,1
jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/adapter/quartz/inflow/JBossQuartzThreadPool.java,1
jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/connectionmanager/CachedConnectionInterceptor.java,1
jboss-5/jboss-5.1.0.GA-src/connector/src/main/org/jboss/resource/connectionmanager/TransactionSynchronizer.java,1
jboss-5/jboss-5.1.0.GA-src/console/src/main/org/jboss/console/plugins/EJBModuleLister.java,1
jboss-5/jboss-5.1.0.GA-src/console/src/main/org/jboss/console/plugins/WebModuleLister.java,1
jboss-5/jboss-5.1.0.GA-src/console/src/main/org/jboss/console/plugins/helpers/servlet/ServletHelper.java,2
jboss-5/jboss-5.1.0.GA-src/ejb3/src/main/org/jboss/ejb3/client/ClientEJBHandler.java,1
jboss-5/jboss-5.1.0.GA-src/ejb3/src/main/org/jboss/ejb3/deployers/JBoss5DeploymentUnit.java,1
jboss-5/jboss-5.1.0.GA-src/iiop/src/main/org/jboss/iiop/CorbaNamingService.java,1
jboss-5/jboss-5.1.0.GA-src/iiop/src/main/org/jboss/iiop/rmi/RmiIdlUtil.java,1
jboss-5/jboss-5.1.0.GA-src/j2se/src/tests/org/jboss/test/jmx/compliance/monitor/support/MonitorSupport.java,1
jboss-5/jboss-5.1.0.GA-src/j2se/src/tests/org/jboss/test/jmx/compliance/relation/RelationServiceTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/j2se/src/tests/org/jboss/test/jmx/compliance/relation/RelationSupportTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/jbossas/remoting/src/main/tests/org/jboss/test/remoting/interceptor/InterceptorTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/jmx-remoting/src/main/javax/management/remote/rmi/RMIConnector.java,1
jboss-5/jboss-5.1.0.GA-src/jmx-remoting/src/main/javax/management/remote/rmi/RMIConnectorServer.java,2
jboss-5/jboss-5.1.0.GA-src/jmx-remoting/src/main/javax/management/remote/rmi/RMIServerImpl.java,1
jboss-5/jboss-5.1.0.GA-src/jmx-remoting/src/main/org/jboss/mx/remoting/MBeanLocator.java,1
jboss-5/jboss-5.1.0.GA-src/jmx-remoting/src/main/org/jboss/mx/remoting/MBeanServerLocator.java,1
jboss-5/jboss-5.1.0.GA-src/jmx/src/main/org/jboss/mx/loading/MLetRepositoryClassLoader.java,1
jboss-5/jboss-5.1.0.GA-src/jmx/src/main/org/jboss/mx/loading/UnifiedClassLoader.java,1
jboss-5/jboss-5.1.0.GA-src/main/src/main/org/jboss/Main.java,1
jboss-5/jboss-5.1.0.GA-src/management/src/main/org/jboss/management/j2ee/J2EEDeployedObject.java,1
jboss-5/jboss-5.1.0.GA-src/management/src/main/org/jboss/management/j2ee/deployers/LocalJBossServerDomain.java,1
jboss-5/jboss-5.1.0.GA-src/management/src/main/org/jboss/management/mejb/ListenerRegistration.java,2
jboss-5/jboss-5.1.0.GA-src/mbeans/src/main/org/jboss/mx/mxbean/MXBeanUtils.java,4
jboss-5/jboss-5.1.0.GA-src/messaging/src/etc/examples/distributed-queue/src/org/jboss/example/jms/distributedqueue/ExampleListener.java,1
jboss-5/jboss-5.1.0.GA-src/messaging/src/etc/examples/distributed-topic/src/org/jboss/example/jms/distributedtopic/ExampleListener.java,1
jboss-5/jboss-5.1.0.GA-src/messaging/src/etc/examples/ejb3mdb/src/org/jboss/example/jms/ejb3mdb/EJB3MDBExample.java,1
jboss-5/jboss-5.1.0.GA-src/messaging/src/etc/examples/mdb-failure/src/org/jboss/example/jms/mdbfailure/MDBFailureExample.java,2
jboss-5/jboss-5.1.0.GA-src/messaging/src/etc/examples/mdb/src/org/jboss/example/jms/mdb/MDBExample.java,2
jboss-5/jboss-5.1.0.GA-src/messaging/src/etc/examples/stateless/src/org/jboss/example/jms/stateless/bean/StatelessSessionExampleBean.java,1
jboss-5/jboss-5.1.0.GA-src/messaging/src/etc/examples/topic/src/org/jboss/example/jms/topic/ExampleListener.java,1
jboss-5/jboss-5.1.0.GA-src/messaging/src/etc/examples/web-service/src/org/jboss/example/jms/webservices/endpoint/WebServiceExampleImpl.java,1
jboss-5/jboss-5.1.0.GA-src/messaging/src/main/org/jboss/jms/server/destination/SecurityConfigMapper.java,1
jboss-5/jboss-5.1.0.GA-src/messaging/src/main/org/jboss/jms/server/jbosssx/SecurityActions.java,1
jboss-5/jboss-5.1.0.GA-src/profileservice/src/main/org/jboss/profileservice/management/templates/JmsDestinationTemplate.java,1
jboss-5/jboss-5.1.0.GA-src/profileservice/src/main/org/jboss/profileservice/management/upload/remoting/StreamingDeploymentTarget.java,1
jboss-5/jboss-5.1.0.GA-src/security/src/main/org/jboss/security/AbstractSecurityProxy.java,2
jboss-5/jboss-5.1.0.GA-src/security/src/main/org/jboss/security/integration/JNDIBasedSecurityRegistration.java,2
jboss-5/jboss-5.1.0.GA-src/security/src/main/org/jboss/security/integration/password/PasswordTool.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/deployment/AnnotatedClassFilter.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/deployment/EARStructure.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/SecurityActions.java,4
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/SingletonStatelessSessionInstancePool.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/cmp/jdbc/JDBCStartCommand.java,5
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/cmp/jdbc/JDBCStopCommand.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/cmp/jdbc/JDBCUtil.java,6
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/cmp/jdbc/bridge/JDBCEntityBridge.java,2
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/cmp/jdbc/bridge/SecurityActions.java,4
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/cmp/jdbc2/schema/TableCache.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/inflow/MessageEndpointInterceptor.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/keygenerator/hilo/HiLoKeyGenerator.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/plugins/lock/SimpleReadWriteEJBLock.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/txtimer/EJBTimerServiceLocator.java,3
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/txtimer/FixedDelayRetryPolicy.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/ejb/txtimer/SecurityActions.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/invocation/DataContainerMarshallingInvokerInterceptor.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/invocation/InvokerInterceptor.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/invocation/pooled/interfaces/OptimizedObjectInputStream.java,2
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/invocation/pooled/interfaces/PooledMarshalledInvocation.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/invocation/unified/server/UnifiedInvoker.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/logging/Log4jSocketServer.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/metadata/XmlFileLoader.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/proxy/compiler/Proxies.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/proxy/ejb/ListEntityInterceptor.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/proxy/ejb/RetryInterceptor.java,1
jboss-5/jboss-5.1.0.GA-src/server/src/main/org/jboss/tm/usertx/server/ClientUserTransactionService.java,1
jboss-5/jboss-5.1.0.GA-src/system-jmx/src/main/org/jboss/deployment/SimpleSubDeployerSupport.java,1
jboss-5/jboss-5.1.0.GA-src/system-jmx/src/main/org/jboss/system/BarrierController.java,1
jboss-5/jboss-5.1.0.GA-src/system/src/main/org/jboss/system/server/profileservice/hotdeploy/HDScanner.java,1
jboss-5/jboss-5.1.0.GA-src/system/src/main/org/jboss/system/server/profileservice/repository/AbstractAttachmentStore.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/JBossRMIAdaptorHelper.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/aop/scoped/POJO.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/aop/scopedattach/POJO.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/banknew/ejb/TellerSessionBean.java,9
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/bench/servlet/EJBTester.java,4
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cluster/defaultcfg/cache/test/LocalUnitAopTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cluster/testutil/SessionTestUtil.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cluster/web/CacheHelperServletContextListener.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/ageout/test/JDBC2PmAgeOutUnitTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/cmrstress/CMRStressTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/cmrtransaction/test/CMRTransactionUnitTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/commerce/CascadeDeleteTest.java,7
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/commerce/CommerceTest.java,4
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/commerce/LazyResultSetLoadingTest.java,2
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/commerce/ManyToManyBiTest.java,2
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/commerce/ManyToOneUniTest.java,2
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/commerce/OneToManyBiTest.java,2
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/commerce/OneToOneUniTest.java,2
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/commerce/UserLocalTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/distinct/MyData.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/lob/LOBUnitTestCase.java,2
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/cmp2/simple/PageSizeUnitTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/deployers/AbstractDeploymentTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/deployers/OldAbstractDeploymentTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/ejb/lifecycle/test/AbstractLifeCycleTestWrapper.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/hibernate/model/User.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jacc/test/portal/ComponentPermission.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jacc/test/portal/InstancePermission.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jacc/test/portal/PortalObjectPermission.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jbossmessaging/perf/JMSReconnectStressTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jbossmessaging/test/JBossJMSUnitTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jbossmessaging/test/Jms11UnitTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jca/bank/ejb/AccountBean.java,6
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jca/ejb/UnshareableConnectionStatefulBean.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jca/test/AbstractConcurrentStressTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jca/test/ExecuteJMSDuringRollbackStressTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jca/test/ExecuteSQLDuringRollbackStressTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jca/test/JDBCDriverRedeployUnitTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jmsra/bean/PublisherBean.java,4
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jmsra/bean/QueueRecBean.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jmsra/bean/TopicAdapter.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jmsra/bean/TopicPublisherBean.java,2
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jmx/shutdown/ExitOnShutdown.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jmx/test/DeployServiceUnitTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/jmx/test/UndeployBrokenPackageUnitTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/perf/test/Setup.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/profileservice/override/test/AbstractProfileServiceTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/securitymgr/test/EJBSpecUnitTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/securitymgr/test/PolicyUnitTestCase.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/threading/ejb/EJBThreadsBean.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/tm/test/AbstractConcurrentStressTest.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/txtimer/test/PersistenceTestCase.java,2
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/ws/jaxws/webserviceref/TestEndpointService.java,1
jboss-5/jboss-5.1.0.GA-src/testsuite/src/main/org/jboss/test/xml/XmlDiff.java,1
jboss-5/jboss-5.1.0.GA-src/tomcat/src/main/org/jboss/web/tomcat/service/session/InstantSnapshotManager.java,1
jboss-5/jboss-5.1.0.GA-src/tomcat/src/main/org/jboss/web/tomcat/service/session/IntervalSnapshotManager.java,1
jboss-5/jboss-5.1.0.GA-src/tomcat/src/main/org/jboss/web/tomcat/service/session/JBossCacheCluster.java,1
jboss-5/jboss-5.1.0.GA-src/tomcat/src/main/org/jboss/web/tomcat/service/session/JBossManager.java,1
jboss-5/jboss-5.1.0.GA-src/varia/src/main/org/jboss/jdo/castor/CastorJDOImpl.java,1
jboss-5/jboss-5.1.0.GA-src/varia/src/main/org/jboss/jmx/adaptor/snmp/agent/Heartbeat.java,1
jboss-5/jboss-5.1.0.GA-src/varia/src/main/org/jboss/jmx/adaptor/snmp/trapd/TrapdService.java,1
jboss-5/jboss-5.1.0.GA-src/varia/src/main/org/jboss/monitor/services/MemoryMonitor.java,1
jboss-5/jboss-5.1.0.GA-src/varia/src/main/org/jboss/varia/deployment/convertor/JarTransformer.java,2
jboss-5/jboss-5.1.0.GA-src/varia/src/main/org/jboss/varia/scheduler/DBScheduleProvider.java,1
jboss-5/jboss-5.1.0.GA-src/varia/src/main/org/jboss/varia/stats/TxStatistics.java,2
jboss-5/jboss-5.1.0.GA-src/varia/src/test/org/jboss/test/TestJCEIntegration.java,1
jboss-5/jboss-5.1.0.GA-src/webservices/src/main/org/jboss/wsf/container/jboss50/invocation/SecurityAdaptorImpl.java,1
jchempaint-src-3/cdk/src/main/org/openscience/cdk/formula/MassToFormulaTool.java,1
jchempaint-src-3/cdk/src/main/org/openscience/cdk/graph/MinimalPathIterator.java,1
jchempaint-src-3/cdk/src/main/org/openscience/cdk/qsar/descriptors/bond/AtomicNumberDifferenceDescriptor.java,1
jchempaint-src-3/cdk/src/main/org/openscience/cdk/qsar/descriptors/molecular/XLogPDescriptor.java,1
jchempaint-src-3/cdk/src/main/org/openscience/cdk/smiles/SmilesGenerator.java,1
jchempaint-src-3/cdk/src/main/org/openscience/cdk/tools/ElementComparator.java,1
jchempaint-src-3/cdk/src/main/org/openscience/cdk/tools/HOSECodeGenerator.java,2
jchempaint-src-3/org.openscience.cdk.jchempaint30/src/main/org/openscience/jchempaint/action/CopyPasteAction.java,1
jchempaint-src-3/org.openscience.cdk.jchempaint30/src/main/org/openscience/jchempaint/application/JChemPaint.java,1
jext-sources-5/jext-src-5.0/src/lib/org/gjt/sp/jedit/textarea/Gutter.java,1
jext-sources-5/jext-src-5.0/src/lib/org/gjt/sp/jedit/textarea/JEditTextArea.java,1
jext-sources-5/jext-src-5.0/src/lib/org/jext/JextTextArea.java,1
